Year,Category,Percentage
2020,Staycation,59.76986339653022
2015,Last_Minute,77.67645005189902
2023,Last_Minute,47.78211967722525
2018,Staycation,83.80670764761716
2016,Staycation,68.8994698245503
2015,Workation,37.08926799205657
2017,Online_Booking,15.551987870069068
2017,Eco_Friendly,76.74003032646706
2019,Staycation,61.29902329014873
2015,Eco_Friendly,64.95971541489817
2021,Online_Booking,19.518530133467245
2015,Eco_Friendly,8.174353333145993
2018,Last_Minute,25.400267976442336
2020,Workation,88.5039682340803
2015,Online_Booking,44.99338406226211
2021,Online_Booking,61.605462386385085
2024,Workation,15.849955379830124
2021,Online_Booking,61.44334547863908
2017,Workation,79.28074703904487
2018,Staycation,61.31097788751441
2020,Staycation,34.11069756005196
2021,Eco_Friendly,30.692160011029912
2018,Last_Minute,13.108738694861827
2024,Last_Minute,86.94993188996366
2023,Online_Booking,28.864013706402364
2023,Online_Booking,7.242000188742503
2023,Eco_Friendly,88.22040222455522
2024,Last_Minute,79.97001938710858
2020,Staycation,72.58758515972568
2016,Staycation,40.85903510094936
2016,Workation,52.09031138227965
2018,Staycation,75.37265356592212
2023,Last_Minute,67.17163794104967
2017,Workation,9.924899738219512
2020,Online_Booking,65.09933741651272
2016,Eco_Friendly,53.48384053291771
2015,Last_Minute,19.94519753812201
2019,Staycation,52.23023483925613
2022,Workation,54.31235588109695
2024,Staycation,13.64158761787692
2024,Online_Booking,51.0485602723676
2016,Staycation,11.711076233328402
2024,Staycation,11.631563376486998
2023,Eco_Friendly,62.529580415716296
2022,Staycation,76.94096395595882
2017,Eco_Friendly,42.27254153907632
2015,Workation,40.10243370511763
2018,Online_Booking,44.15452873916425
2022,Eco_Friendly,54.318573611889185
2017,Staycation,82.66817098690991
2024,Workation,40.838587377869295
2016,Eco_Friendly,80.57506391628299
2021,Eco_Friendly,10.812527056166914
2018,Workation,8.30625776883164
2020,Online_Booking,42.716653404442916
2019,Workation,61.81900439827743
2016,Online_Booking,74.47236439808776
2024,Online_Booking,18.97284752027967
2016,Staycation,60.503807227784996
2023,Eco_Friendly,76.97217894302717
2024,Workation,47.539089796145916
2016,Online_Booking,8.880439627535353
2022,Workation,65.03094858271103
2022,Eco_Friendly,81.17078771103668
2015,Workation,35.314462207798485
2015,Last_Minute,64.21605560674534
2018,Workation,9.041802672698466
2016,Online_Booking,52.22677444384518
2015,Staycation,22.943395404335448
2023,Last_Minute,57.81928999608866
2017,Staycation,21.523373791581204
2015,Staycation,26.40745749038127
2016,Eco_Friendly,23.16202188635547
2022,Staycation,53.22742571539028
2019,Staycation,8.290589034280561
2021,Workation,68.19271538046499
2020,Last_Minute,53.749500354539606
2015,Last_Minute,52.54148077505234
2020,Workation,83.29970249995496
2021,Online_Booking,24.699632603616077
2018,Last_Minute,65.29898535115706
2022,Last_Minute,63.1450111227894
2022,Last_Minute,48.594947946278985
2021,Eco_Friendly,5.972149717012911
2016,Last_Minute,35.05011846081419
2020,Online_Booking,8.057185480557354
2020,Last_Minute,9.143752019325813
2021,Online_Booking,60.44579043872032
2020,Last_Minute,27.55922261159557
2016,Online_Booking,16.363003677203157
2022,Workation,54.73115103879013
2018,Last_Minute,77.70481543016652
2023,Online_Booking,40.39830156483212
2022,Eco_Friendly,53.764929975988515
2017,Eco_Friendly,60.438878782291425
2017,Workation,15.490380969756048
2022,Staycation,68.59119056240749
2016,Eco_Friendly,54.84790019740995
2023,Last_Minute,88.7483959420736
2018,Workation,11.799691484585622
2020,Online_Booking,85.19420822776041
2017,Online_Booking,34.25392600324405
2017,Online_Booking,44.82544974874361
2017,Online_Booking,20.695850533032093
2024,Last_Minute,89.12351032689335
2016,Eco_Friendly,27.592405564651468
2022,Online_Booking,22.496872920329487
2023,Last_Minute,6.071547237324442
2022,Workation,66.43240056376169
2024,Last_Minute,6.675847686783413
2017,Workation,21.941872233536742
2021,Eco_Friendly,9.056717356347892
2024,Online_Booking,48.097925146269475
2016,Staycation,61.02495091170097
2018,Workation,66.01803224517009
2020,Staycation,37.13750450703172
2019,Last_Minute,17.06652312179149
2023,Last_Minute,51.03857150924636
2024,Staycation,6.850750398804089
2018,Eco_Friendly,34.5504405010646
2019,Online_Booking,82.77170576330097
2018,Last_Minute,73.1157630425232
2022,Staycation,37.28633808018184
2022,Staycation,59.79899179456175
2017,Workation,37.59315375391595
2015,Staycation,60.190910654728185
2020,Staycation,81.41520256704685
2016,Workation,60.26447891288768
2016,Workation,39.47759740956165
2017,Last_Minute,8.533401327836753
2022,Eco_Friendly,26.010094638120105
2017,Last_Minute,35.165368044795656
2021,Eco_Friendly,64.19295488948967
2024,Online_Booking,29.296860094274365
2024,Workation,77.39395256701113
2023,Last_Minute,78.87295670401893
2022,Workation,51.783715771184845
2015,Workation,71.30561109483895
2021,Eco_Friendly,55.13844536873862
2021,Staycation,55.55024250930753
2022,Staycation,53.332036553029006
2024,Workation,57.885422361792386
2019,Last_Minute,41.79127349004178
2024,Last_Minute,57.304519200647036
2023,Eco_Friendly,31.830055178229816
2023,Online_Booking,65.75465707963053
2022,Last_Minute,41.61483166661
2020,Online_Booking,55.084159289520066
2020,Workation,78.50482799858247
2015,Eco_Friendly,9.643867443424705
2020,Eco_Friendly,87.54944026850158
2018,Workation,81.2274540246
2018,Workation,48.59881963257578
2016,Online_Booking,62.59592596570549
2018,Last_Minute,47.617262890332704
2019,Last_Minute,71.9229295759493
2019,Staycation,17.423419750228874
2019,Online_Booking,32.094240305210924
2018,Eco_Friendly,64.01249865792845
2015,Online_Booking,69.61690110101125
2024,Online_Booking,74.35922050805793
2022,Workation,33.007039912600035
2017,Workation,49.05625833852327
2016,Workation,25.197338488400373
2023,Workation,54.62055682318835
2021,Workation,66.98866706561013
2023,Online_Booking,5.7709193428275105
2016,Workation,5.487685315578755
2023,Last_Minute,40.65448113395517
2024,Last_Minute,40.307965666466565
2023,Staycation,52.434981173209486
2023,Last_Minute,38.79441964316046
2024,Staycation,63.44962020653866
2024,Last_Minute,31.565660151717402
2018,Eco_Friendly,21.08727756986245
2024,Staycation,70.89467020582286
2017,Online_Booking,26.584185394982867
2020,Workation,60.29395992732854
2017,Staycation,10.373581137837942
2023,Last_Minute,71.9647423793433
2017,Online_Booking,25.032190979001896
2016,Last_Minute,38.61612092257041
2022,Online_Booking,62.09029697507235
2020,Last_Minute,14.805175991951911
2022,Workation,22.610948365678492
2021,Eco_Friendly,38.28710617458791
2017,Last_Minute,30.913444625288793
2022,Last_Minute,32.49314514782137
2024,Staycation,7.0929226327199855
2015,Workation,50.68829379510458
2015,Online_Booking,20.30440595659663
2024,Staycation,88.34085647564292
2022,Workation,16.620789526010483
2023,Workation,85.39984420316937
2024,Staycation,69.9955583985199
2020,Online_Booking,30.92262184494012
2019,Eco_Friendly,54.50457249969352
2016,Staycation,51.589361479320274
2023,Last_Minute,5.685039852819371
2020,Eco_Friendly,70.61171630246157
2022,Online_Booking,78.43592908372307
2023,Online_Booking,84.64181162660827
2023,Staycation,11.051108360061434
2022,Staycation,57.2063083172945
2024,Eco_Friendly,79.48333914333278
2022,Eco_Friendly,44.429641519061185
2017,Last_Minute,14.33586008453549
2017,Last_Minute,21.98381548995171
2016,Last_Minute,70.46374383418492
2015,Eco_Friendly,30.629385862096168
2018,Workation,82.10994792903367
2016,Eco_Friendly,8.58309868334229
2016,Last_Minute,48.1777388455929
2019,Workation,78.9008684239224
2018,Last_Minute,88.76879207254535
2015,Workation,26.36379382064671
2023,Online_Booking,78.75242990305361
2018,Eco_Friendly,14.836456719978003
2019,Online_Booking,29.21120929130481
2021,Staycation,68.53180153271106
2016,Online_Booking,72.04528175450903
2022,Online_Booking,83.12537156688467
2016,Staycation,18.755350975897162
2024,Eco_Friendly,88.50653899777296
2019,Last_Minute,54.48223736904429
2016,Eco_Friendly,16.84576240109272
2016,Last_Minute,51.24738820157474
2018,Staycation,79.38136271175047
2018,Workation,31.144804050409967
2022,Staycation,36.545372874864725
2020,Eco_Friendly,13.313562122340903
2024,Workation,27.47916453792206
2022,Staycation,54.43318786305121
2021,Eco_Friendly,64.07204412829131
2024,Workation,61.34679829142533
2018,Eco_Friendly,21.641681152138435
2016,Staycation,14.114227339201776
2023,Online_Booking,86.79764510009359
2016,Online_Booking,20.417478846491697
2015,Staycation,65.96948496933858
2022,Last_Minute,21.61253884287926
2024,Eco_Friendly,24.6493081035538
2023,Staycation,14.679512560007991
2015,Online_Booking,83.07073339183862
2021,Eco_Friendly,81.83733148867806
2016,Last_Minute,16.79095863325432
2020,Online_Booking,62.914928802336455
2019,Workation,57.04939296080526
2015,Last_Minute,24.05805100343001
2016,Eco_Friendly,29.41850312349237
2016,Online_Booking,50.121274957478235
2024,Eco_Friendly,42.717085860788366
2024,Online_Booking,35.445964486904394
2020,Online_Booking,40.764026526850465
2015,Workation,56.051235307554606
2018,Workation,5.340764376141379
2024,Online_Booking,66.47790279762238
2019,Workation,27.29184595161
2016,Workation,83.62239205460308
2016,Last_Minute,82.48448715646195
2021,Workation,11.147278493830544
2021,Last_Minute,41.6681251318063
2020,Staycation,42.86725064440464
2015,Last_Minute,47.76198179442404
2017,Last_Minute,11.744591255729297
2023,Online_Booking,49.2866554595156
2024,Staycation,49.3367654609671
2015,Staycation,73.61744180717092
2016,Eco_Friendly,77.00659809243797
2022,Staycation,13.087272615899378
2021,Eco_Friendly,49.41216165185855
2023,Eco_Friendly,24.946892519374114
2024,Last_Minute,33.38576986849297
2018,Last_Minute,59.85852380769552
2018,Online_Booking,16.111171840786614
2021,Online_Booking,80.51349557570084
2015,Workation,84.04652215754824
2024,Eco_Friendly,26.080988169301445
2023,Workation,27.769824549678393
2016,Online_Booking,19.54806117495095
2015,Staycation,39.52251275502191
2021,Workation,12.508641964028923
2020,Online_Booking,13.842567861797262
2017,Last_Minute,25.771571465537704
2015,Eco_Friendly,29.014454109194187
2019,Workation,86.91799664770194
2024,Online_Booking,7.3192475221402855
2018,Workation,65.6339245495249
2019,Workation,89.9516953779791
2015,Online_Booking,54.31626857967059
2015,Online_Booking,45.71447343885243
2019,Eco_Friendly,82.89879527289501
2020,Workation,48.87574404723566
2019,Staycation,23.01728319935531
2016,Workation,46.18487630284127
2023,Last_Minute,30.169799402073558
2019,Online_Booking,80.16659796150535
2019,Last_Minute,38.87780626336655
2024,Last_Minute,5.476658571006843
2023,Workation,80.94497885656683
2017,Workation,7.461304604358499
2019,Workation,56.302861327482454
2019,Workation,7.700152103589657
2016,Eco_Friendly,73.1604178754311
2018,Last_Minute,51.54159656176299
2016,Staycation,19.270527082943204
2019,Eco_Friendly,44.09569356783007
2024,Last_Minute,78.62794582449054
2016,Online_Booking,46.63122315853181
2024,Workation,37.633570265545714
2023,Workation,88.327685516305
2024,Workation,57.53215988002908
2020,Last_Minute,31.47170671433526
2022,Online_Booking,50.93407582221076
2023,Online_Booking,68.06808619472318
2022,Eco_Friendly,78.1029723998401
2019,Eco_Friendly,73.25186662762626
2019,Last_Minute,17.713925759455456
2020,Eco_Friendly,52.33696991090905
2015,Eco_Friendly,50.24388582728523
2022,Workation,13.06535386108595
2016,Eco_Friendly,25.873618917055982
2020,Eco_Friendly,7.193745817309322
2023,Eco_Friendly,57.6291796838138
2017,Last_Minute,31.44752108469564
2016,Eco_Friendly,29.685990904035506
2024,Staycation,7.446888911030725
2019,Staycation,60.030499026074594
2023,Eco_Friendly,36.49573294044097
2020,Staycation,82.94114401840069
2022,Workation,76.69290961149582
2022,Last_Minute,18.491338525760355
2021,Eco_Friendly,56.78881364484579
2019,Staycation,55.81638167174933
2016,Workation,33.81652810531972
2024,Workation,16.617380756079626
2024,Eco_Friendly,41.11066477604323
2019,Workation,49.42055027837188
2021,Workation,55.85037609161335
2021,Eco_Friendly,15.306995351554253
2016,Staycation,53.041423111109914
2021,Online_Booking,85.77348833265542
2020,Last_Minute,22.14414052862353
2021,Eco_Friendly,48.87693329530854
2022,Staycation,84.77361631849023
2018,Workation,79.61737523432618
2015,Online_Booking,35.751424550437584
2022,Workation,13.669057473751769
2022,Online_Booking,8.30355884194642
2017,Online_Booking,85.52140223009827
2017,Staycation,24.513323941686256
2019,Eco_Friendly,26.59465891796351
2017,Staycation,16.988754248334722
2019,Eco_Friendly,88.46916830956802
2022,Staycation,68.41301441524377
2015,Online_Booking,62.54784351479594
2016,Staycation,76.1420872946084
2016,Last_Minute,59.581757569951144
2018,Eco_Friendly,44.621401520801136
2023,Eco_Friendly,26.559877376544136
2016,Staycation,66.00606455518533
2023,Online_Booking,83.52816052656885
2021,Online_Booking,14.143590067104714
2024,Workation,5.267300542516281
2022,Staycation,27.88608824752396
2015,Workation,24.64984297865982
2019,Online_Booking,19.283954952180565
2023,Workation,26.755445304890728
2018,Eco_Friendly,8.903605639137318
2016,Eco_Friendly,77.51934079545383
2020,Last_Minute,58.614097502016435
2016,Eco_Friendly,38.359327430601375
2017,Last_Minute,54.646991025902985
2022,Online_Booking,6.060806590733856
2017,Last_Minute,6.520297923695132
2016,Staycation,25.579075109879494
2020,Staycation,83.54839500915868
2017,Eco_Friendly,69.03371429105893
2015,Last_Minute,68.97564716310632
2017,Staycation,41.42029955071412
2020,Last_Minute,80.39531067688841
2017,Online_Booking,38.227822287689726
2023,Workation,66.21625831774097
2021,Staycation,56.93091271428373
2019,Last_Minute,61.464794773893566
2016,Staycation,34.75799383224472
2023,Staycation,40.02359436625177
2019,Online_Booking,27.034964711114537
2021,Staycation,44.08036424745796
2023,Workation,5.865688705357656
2018,Staycation,81.28133576544761
2023,Online_Booking,88.63768044896356
2015,Eco_Friendly,21.053097201782567
2020,Online_Booking,35.40632775455269
2016,Online_Booking,18.52833020373459
2022,Last_Minute,42.28596675300036
2019,Last_Minute,43.61217386489721
2017,Eco_Friendly,70.01328886424318
2016,Workation,49.555448269836205
2022,Staycation,44.119827214134695
2021,Online_Booking,48.636434962755644
2023,Eco_Friendly,43.600712084275756
2022,Workation,8.447560835654947
2018,Staycation,50.07635792422969
2016,Last_Minute,77.77556145633073
2016,Eco_Friendly,88.82673386512835
2016,Online_Booking,53.986095577665644
2020,Eco_Friendly,44.317903111720604
2021,Staycation,38.95096398116916
2020,Online_Booking,10.3566867896896
2016,Online_Booking,18.328228530606907
2018,Workation,65.2572223363064
2017,Online_Booking,83.566800374194
2018,Staycation,15.155183682157885
2019,Staycation,85.45360746524116
2021,Staycation,42.86571887114107
2023,Online_Booking,30.611245517404416
2016,Last_Minute,17.790646006862843
2022,Eco_Friendly,70.57462181296032
2017,Staycation,30.630212892129748
2023,Workation,46.97190026873737
2024,Workation,71.3058710284786
2018,Online_Booking,78.17202617062756
2017,Online_Booking,7.681886950690956
2024,Workation,21.74910972142542
2020,Online_Booking,43.319884407780876
2024,Workation,8.92137331934993
2023,Eco_Friendly,28.28031051499762
2021,Last_Minute,34.215831695202624
2018,Staycation,15.332972740414206
2017,Eco_Friendly,88.0979251358182
2024,Online_Booking,19.332474073329234
2018,Eco_Friendly,12.494683767236172
2017,Last_Minute,15.600507546865277
2017,Workation,52.72070000062762
2023,Workation,55.84583140711566
2018,Workation,48.22290816444085
2023,Online_Booking,88.38200923269133
2024,Last_Minute,39.1826587900058
2019,Last_Minute,31.678054694478856
2021,Online_Booking,47.34712884070643
2019,Staycation,87.72427637782971
2015,Workation,6.91857437892792
2016,Eco_Friendly,6.285534997888113
2019,Eco_Friendly,20.40094786124433
2020,Eco_Friendly,23.867771535045208
2021,Staycation,11.814348582865252
2016,Online_Booking,7.454604506167088
2024,Online_Booking,67.7347569726958
2023,Workation,76.4197634228055
2020,Staycation,5.553732449812444
2016,Eco_Friendly,17.189953723247648
2016,Online_Booking,6.431500299375014
2017,Staycation,39.62275359404645
2015,Last_Minute,45.42421838732185
2023,Staycation,87.94593953611228
2024,Workation,69.06826740340217
2018,Eco_Friendly,21.885544264122483
2019,Online_Booking,66.9507838050691
2021,Online_Booking,21.19367103755012
2015,Last_Minute,18.56042909265915
2017,Last_Minute,75.92593212497572
2017,Last_Minute,43.70853778014147
2016,Workation,42.66982488028386
2022,Eco_Friendly,25.866869445345735
2019,Last_Minute,51.690685423406336
2015,Eco_Friendly,34.561921625771014
2016,Eco_Friendly,54.44415707776039
